run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
6	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
7	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
8	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
9	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
10	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
11	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
12	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
13	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
14	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
15	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
16	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
17	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
18	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
19	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
20	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
21	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
22	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
23	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
24	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
25	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
26	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
27	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
28	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
29	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
30	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
31	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
32	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
33	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
34	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
35	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
36	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
37	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
38	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
39	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
40	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
41	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
42	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
43	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
44	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
45	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
46	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
47	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
48	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
49	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.6_0.2
0	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
1	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
2	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
3	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
4	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
5	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
6	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
7	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
8	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
9	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
10	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
11	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
12	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
13	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
14	0.28	0.0	0.72	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
15	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
16	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
17	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
18	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
19	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
20	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
21	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
22	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
23	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
24	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
25	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
26	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
27	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
28	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
29	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
30	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
31	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
32	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
33	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
34	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
35	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
36	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
37	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
38	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
39	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
40	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
41	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
42	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
43	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
44	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
45	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
46	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
47	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
48	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
49	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.2_0.2_0.6
0	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
1	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
2	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
3	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
4	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
5	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
6	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
7	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
8	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
9	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
10	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
11	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
12	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
13	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
14	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
15	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
16	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
17	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
18	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
19	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
20	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
21	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
22	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
23	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
24	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
25	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
26	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
27	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
28	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
29	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
30	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
31	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
32	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
33	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
34	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
35	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
36	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
37	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
38	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
39	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
40	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
41	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
42	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
43	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
44	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
45	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
46	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
47	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
48	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
49	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.8_0.1_0.1
0	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
1	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
2	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
3	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
4	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
5	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
6	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
7	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
8	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
9	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
10	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
11	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
12	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
13	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
14	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
15	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
16	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
17	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
18	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
19	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
20	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
21	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
22	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
23	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
24	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
25	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
26	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
27	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
28	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
29	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
30	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
31	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
32	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
33	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
34	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
35	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
36	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
37	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
38	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
39	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
40	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
41	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
42	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
43	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
44	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
45	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
46	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
47	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
48	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
49	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.8_0.1
0	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
1	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
2	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
3	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
4	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
5	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
6	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
7	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
8	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
9	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
10	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
11	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
12	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
13	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
14	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
15	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
16	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
17	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
18	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
19	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
20	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
21	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
22	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
23	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
24	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
25	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
26	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
27	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
28	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
29	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
30	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
31	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
32	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
33	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
34	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
35	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
36	1.0	0.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
37	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
38	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
39	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
40	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
41	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
42	0.0	1.0	0.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
43	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
44	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
45	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
46	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
47	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
48	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
49	0.0	0.0	1.0	10	1	20	300	50	0	False	0.1	False	False	0.5	0.1_0.1_0.8
0	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
1	1.0	0.0	0.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
2	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
3	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
4	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
5	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
6	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
7	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
8	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
9	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
10	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
11	1.0	0.0	0.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
12	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
13	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
14	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
15	0.0	1.0	0.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
16	0.0	0.0	1.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
17	1.0	0.0	0.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
18	0.0	1.0	0.0	10	10	2	300	50	0	False	0.1	False	False	0.5	0.333333333333_0.333333333333_0.333333333333
